"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
7084,"0AR2","small_airport","Mission Field-Marotti Memorial Airport",35.26679992675781,-90.35009765625,217,"NA","US","US-AR","Crawfordsville","no","0AR2",,"0AR2",,,
7085,"0AR3","small_airport","Taylor's Air Strip",35.89899826049805,-93.26100158691406,2160,"NA","US","US-AR","Deer","no","0AR3",,"0AR3",,,
7086,"0AR4","heliport","Gravette Medical Center Hospital Heliport",36.407901763916016,-94.45690155029297,1251,"NA","US","US-AR","Gravette","no","0AR4",,"0AR4",,,
7087,"0AR5","heliport","Rgnl Medical Center Heliport",35.83620071411133,-90.70179748535156,382,"NA","US","US-AR","Jonesboro","no","0AR5",,"0AR5",,,
7088,"0AR6","heliport","Ami National Park Medical Center Heliport",34.48149871826172,-93.03099822998047,547,"NA","US","US-AR","Hot Springs","no","0AR6",,"0AR6",,,
7089,"0AR7","small_airport","Yancopin Airport",33.95009994506836,-91.18119812011719,150,"NA","US","US-AR","Watson","no","0AR7",,"0AR7",,,
7090,"0AR8","heliport","Howard Memorial Hospital Heliport",33.95009994506836,-93.85209655761719,549,"NA","US","US-AR","Nashville","no","0AR8",,"0AR8",,,
7091,"0AR9","heliport","Eureka Springs Hospital Heliport",36.40010070800781,-93.74349975585938,1540,"NA","US","US-AR","Eureka Springs","no","0AR9",,"0AR9",,,
7092,"0AZ0","heliport","Arizona Heart Hospital Heliport",33.481300354003906,-112.04000091552734,1161,"NA","US","US-AZ","Phoenix","no","0AZ0",,"0AZ0",,,
7093,"0AZ1","small_airport","Taylor Field",32.300899505615234,-111.3239974975586,2130,"NA","US","US-AZ","Marana","no","0AZ1",,"0AZ1",,,
7094,"0AZ2","small_airport","Western Sky Airport",33.778099060058594,-113.64199829101562,1930,"NA","US","US-AZ","Salome","no","0AZ2",,"0AZ2",,,
7095,"0AZ4","small_airport","Flying Bucket Ranch Airport",32.9822998046875,-112.28700256347656,1505,"NA","US","US-AZ","Mobile","no","0AZ4",,"0AZ4",,,
7096,"0AZ5","small_airport","Castle Well Airport",33.86589813232422,-112.60299682617188,2080,"NA","US","US-AZ","Morristown","no","0AZ5",,"0AZ5",,,
7097,"0AZ6","heliport","St Joseph's Hospital Heliport",33.4817008972,-112.077003479,1213,"NA","US","US-AZ","Phoenix","no","0AZ6",,"0AZ6",,,
7098,"0AZ7","heliport","Sunstate Heliport",33.44369888305664,-111.96299743652344,1180,"NA","US","US-AZ","Phoenix","no","0AZ7",,"0AZ7",,,
7099,"0B2","small_airport","Brewer Airport",44.76369857788086,-68.7677993774414,124,"NA","US","US-ME","Brewer","no","0B2",,"0B2",,,
7100,"0B7","small_airport","Warren-Sugarbush Airport",44.1166992188,-72.8271026611,1470,"NA","US","US-VT","Warren","no","0B7",,"0B7",,"http://en.wikipedia.org/wiki/Warren-Sugarbush_Airport",
7101,"0C1","small_airport","Triple R Airport",39.48780059814453,-94.78050231933594,1000,"NA","US","US-MO","Dearborn","no","0C1",,"0C1",,,
7102,"0C2","small_airport","Hinckley Airport",41.77090072631836,-88.70339965820312,760,"NA","US","US-IL","Hinckley","no","0C2",,"0C2",,,
7103,"0C5","small_airport","Canadian Lakes Airport",43.57640075683594,-85.28060150146484,960,"NA","US","US-MI","Mecosta","no","0C5",,"0C5",,,
7104,"0C7","small_airport","Grandpas' Farm Mendota Airport",41.52199935913086,-89.13259887695312,727,"NA","US","US-IL","Mendota","no","0C7",,"0C7",,,
7105,"0C8","small_airport","Cushing Field Ltd Airport",41.519500732421875,-88.60559844970703,640,"NA","US","US-IL","Newark","no","0C8",,"0C8",,,
7106,"0C9","heliport","Coach & Paddock Heliport",40.63819885253906,-74.97570037841797,320,"NA","US","US-NJ","Clinton","no","0C9",,"0C9",,,
7107,"0CA0","heliport","Drew Medical Center Heliport",33.923301696777344,-118.24199676513672,180,"NA","US","US-CA","Los Angeles","no","0CA0",,"0CA0",,,
7108,"0CA1","closed","Northside Airpark",34.9883003235,-120.458000183,190,"NA","US","US-CA","Santa Maria","no",,,,,,"0CA1"
7109,"0CA2","heliport","Va Greater Los Angeles Health Care Center Heliport",34.049198150634766,-118.45600128173828,294,"NA","US","US-CA","West Los Angeles","no","0CA2",,"0CA2",,,
7110,"0CA3","small_airport","Crawford Airport",34.587501525878906,-120.01300048828125,570,"NA","US","US-CA","Santa Ynez","no","0CA3",,"0CA3",,,
7111,"0CA4","small_airport","Shepherd Ranch Airport",34.62220001220703,-120.06500244140625,660,"NA","US","US-CA","Santa Ynez","no","0CA4",,"0CA4",,,
7112,"0CA5","small_airport","Hoffman Private Airport",33.14310073852539,-116.74500274658203,3100,"NA","US","US-CA","Santa Ysabel","no","0CA5",,"0CA5",,,
7113,"0CA6","small_airport","Emory Ranch Airport",32.7494444,-116.0161111,480,"NA","US","US-CA","Ocotillo","no","0CA6",,"0CA6",,,
7114,"0CA7","heliport","Boeing Seal Beach (Rooftop) Heliport",33.7569999695,-118.087997437,158,"NA","US","US-CA","Seal Beach","no","0CA7",,"0CA7",,,
7115,"0CA8","small_airport","Ward Ranch Airport",33.4277992249,-116.843002319,2500,"NA","US","US-CA","Aguanga","no","0CA8",,"0CA8",,,
7116,"0CA9","small_airport","Blech Ranch Airport",35.5950012207,-120.338996887,1140,"NA","US","US-CA","Shandon","no","0CA9",,"0CA9",,,
7117,"0CD0","heliport","Delta County Memorial Hospital Heliport",38.7407989502,-108.052001953,5000,"NA","US","US-CO","Delta","no","0CD0",,"0CD0",,,
7118,"0CD1","heliport","Colorado Plains Medical Center Heliport",40.2610917,-103.7963389,4356,"NA","US","US-CO","Fort Morgan","no","0CD1",,"0CD1",,,
7119,"0CD2","small_airport","Foxx Valley Airport",38.652500152600005,-104.23400116,5800,"NA","US","US-CO","Yoder","no","0CD2",,"0CD2",,,
7120,"0CD3","heliport","Branch's Heliport",40.3479995728,-104.527999878,4635,"NA","US","US-CO","Kersey","no","0CD3",,"0CD3",,,
7121,"0CD4","heliport","Kauffman Heliport",40.1463012695,-104.887001038,5120,"NA","US","US-CO","Denver","no","0CD4",,"0CD4",,,
7122,"0CD5","small_airport","Pinon Canyon Airport",37.490501403799996,-104.143997192,5686,"NA","US","US-CO","Trinidad","no","0CD5",,"0CD5",,,
7123,"0CD6","heliport","Exempla Good Samaritan Heliport",39.971698761,-105.084999084,5204,"NA","US","US-CO","Lafayette","no","0CD6",,"0CD6",,,
7124,"0CD7","small_airport","Fox Hole Airport",40.004699707,-105.071998596,5135,"NA","US","US-CO","Lafayette","no","0CD7",,"0CD7",,,
7125,"0CD8","heliport","Prowers Medical Center Heliport",38.0710983276,-102.60900116,3575,"NA","US","US-CO","Lamar","no","0CD8",,"0CD8",,,
7126,"0CD9","heliport","Swedish S.W. Medical Heliport",39.603099823,-105.091003418,5563,"NA","US","US-CO","Littleton","no","0CD9",,"0CD9",,,
7127,"0CL0","small_airport","Yosemite Hidden Lake Ranch Airport",37.11800003049999,-119.913002014,500,"NA","US","US-CA","Raymond","no","0CL0",,"0CL0",,,
7128,"0CL1","small_airport","Krey Field Airport",34.5694007874,-117.555999756,3042,"NA","US","US-CA","Adelanto","no","0CL1",,"0CL1",,,
7129,"0CL2","heliport","Parking Lot Heliport",32.593898773199996,-117.084999084,,"NA","US","US-CA","Chula Vista","no","0CL2",,"0CL2",,,
7130,"0CL3","small_airport","John Nichol's Field Airport",32.633098602299995,-116.892997742,490,"NA","US","US-CA","Chula Vista","no","0CL3",,"0CL3",,,
7131,"0CL4","heliport","Glen Fed Heliport",34.1571998596,-118.254997253,770,"NA","US","US-CA","Glendale","no","0CL4",,"0CL4",,,
7132,"0CL5","heliport","The Atrium Heliport",33.6706008911,-117.858001709,46,"NA","US","US-CA","Irvine","no","0CL5",,"0CL5",,,
7133,"0CL6","small_airport","Bohunk's Airpark",34.694698333699996,-118.282997131,2410,"NA","US","US-CA","Lancaster","no","0CL6",,"0CL6",,,
7134,"0CL7","heliport","Good Samaritan Hospital Heliport",34.054901,-118.264967,473,"NA","US","US-CA","Los Angeles","no","0CL7",,"0CL7",,,
7135,"0CL8","small_airport","Tera Ultralightport",35.5913009644,-117.634002686,2510,"NA","US","US-CA","Ridgecrest","no","0CL8",,"0CL8",,,
7136,"0CL9","heliport","Sce San Jacinto Valley Service Center Heliport",33.741100311299995,-117.151000977,1482,"NA","US","US-CA","Romoland","no","0CL9",,"0CL9",,,
7137,"0CO0","heliport","Longmont United Hospital Heliport",40.178901672399995,-105.125999451,5047,"NA","US","US-CO","Longmont","no","0CO0",,"0CO0",,,
7138,"0CO1","small_airport","Dave's Airport",40.0332984924,-105.124000549,5170,"NA","US","US-CO","Louisville","no","0CO1",,"0CO1",,,
7139,"0CO2","small_airport","Buckhorn Ranch Airport",38.8518981934,-106.93282,8980,"NA","US","US-CO","Crested Butte","no","0CO2","CSE","0CO2",,,
7140,"0CO3","small_airport","Greggs Nr 1 Airport",39.8894004822,-104.544998169,5373,"NA","US","US-CO","Bennett","no","0CO3",,"0CO3",,,
7141,"0CO4","heliport","Geo-Seis Helicopters Heliport",40.5899009705,-105.04599762,4935,"NA","US","US-CO","Fort Collins","no","0CO4",,"0CO4",,,
7142,"0CO5","small_airport","Chenoweth Airport",39.8333015442,-103.589996338,4697,"NA","US","US-CO","Last Chance","no","0CO5",,"0CO5",,,
7143,"0CO6","small_airport","Flying M & M Ranch Airport",38.2193984985,-108.212997437,8000,"NA","US","US-CO","Norwood","no","0CO6",,"0CO6",,,
7144,"0CO7","heliport","Century Helicopters Heliport",40.5854988098,-105.040000916,4935,"NA","US","US-CO","Fort Collins","no","0CO7",,"0CO7",,,
7145,"0CO8","small_airport","Cartwheel Airport",40.2083015442,-105.013000488,5010,"NA","US","US-CO","Mead","no","0CO8",,"0CO8",,,
7146,"0CO9","small_airport","Van Treese Airport",37.6582984924,-106.033996582,7613,"NA","US","US-CO","Monte Vista","no","0CO9",,"0CO9",,,
7147,"0CT0","heliport","Sharon Hospital Heliport",41.8811988831,-73.48100280759999,640,"NA","US","US-CT","Sharon","no","0CT0",,"0CT0",,,
7148,"0CT1","heliport","Bristol-Myers Squibb Company Heliport",41.484798431396484,-72.7562026977539,350,"NA","US","US-CT","Wallingford","no","0CT1",,"0CT1",,,
7149,"0CT2","heliport","Windham Hospital Heliport",41.71699905395508,-72.22589874267578,330,"NA","US","US-CT","Willimantic","no","0CT2",,"0CT2",,,
7150,"0CT3","heliport","N B G H Heliport",41.661598205566406,-72.78790283203125,431,"NA","US","US-CT","New Britain","no","0CT3",,"0CT3",,,
7151,"0CT4","heliport","Burke Heliport",41.50619888305664,-72.9397964477539,400,"NA","US","US-CT","Prospect","no","0CT4",,"0CT4",,,
7152,"0CT5","heliport","St Francis Hospital Heliport",41.77450180053711,-72.6989974975586,184,"NA","US","US-CT","Hartford","no","0CT5",,"0CT5",,,
7153,"0CT6","heliport","Middletown Heliport",41.5968017578125,-72.70449829101562,113,"NA","US","US-CT","Middletown","no","0CT6",,"0CT6",,,
7154,"0CT7","heliport","Bridgeport Hospital Heliport",41.18840026855469,-73.16619873046875,80,"NA","US","US-CT","Bridgeport","no","0CT7",,"0CT7",,,
7155,"0CT8","heliport","Danbury Hospital Heliport",41.405601501464844,-73.4447021484375,510,"NA","US","US-CT","Danbury","no","0CT8",,"0CT8",,,
7156,"0CT9","heliport","Hartford Hospital Heliport",41.75450134277344,-72.67870330810547,211,"NA","US","US-CT","Hartford","no","0CT9",,"0CT9",,,
7157,"0D6","small_airport","Wilber Municipal Airport",40.474998474121094,-96.98780059814453,1400,"NA","US","US-NE","Wilber","no","0D6",,"0D6",,,
7158,"0D7","small_airport","Ada Airport",40.79059982299805,-83.8291015625,949,"NA","US","US-OH","Ada","no","0D7",,"0D7",,,
315634,"0D9","closed","Air Park North",44.958,-84.9587,1170,"NA","US","US-MI","Alba","no","0D9",,"0D9",,,
7159,"0E9","small_airport","Corydon Airport",40.75450134277344,-93.24130249023438,1020,"NA","US","US-IA","Corydon","no","0E9",,"0E9",,,
7160,"0FA0","heliport","Doral Resort & Country Club Heliport",25.81290054321289,-80.33889770507812,6,"NA","US","US-FL","Miami","no","0FA0",,"0FA0",,,
7161,"0FA1","small_airport","Frierson Grove Airport",27.30389976501465,-81.88040161132812,65,"NA","US","US-FL","Arcadia","no","0FA1",,"0FA1",,,
45349,"0FA2","heliport","Doctors Memorial Hospital #2 Heliport",30.119753,-83.592732,57,"NA","US","US-FL","Perry","no","0FA2",,"0FA2",,,
7162,"0FD0","small_airport","Big 'G' Airport",29.267499923706055,-81.2301025390625,40,"NA","US","US-FL","Ormond Beach","no","0FD0",,"0FD0",,,
7163,"0FD1","heliport","Panhandle Helicopter Llc Heliport",30.214099884,-85.8722000122,20,"NA","US","US-FL","Panama City Beach","no","0FD1",,"0FD1",,,
7164,"0FD2","heliport","Dolphin Stadium Heliport",25.9599926383,-80.23700259630002,8,"NA","US","US-FL","Miami","no","0FD2",,"0FD2",,,
7165,"0FD3","small_airport","Dugger Field",30.496400833129883,-86.09380340576172,70,"NA","US","US-FL","Freeport","no","0FD3",,"0FD3",,,
7166,"0FD4","heliport","Cloverleaf Farms Ii Inc. Heliport",29.3614006042,-82.2081985474,100,"NA","US","US-FL","Reddick","no","0FD4",,"0FD4",,,
7167,"0FD5","small_airport","Breezy Knoll Airport",30.820199966430664,-86.34439849853516,235,"NA","US","US-FL","Defuniak Springs","no","0FD5",,"0FD5",,,
7168,"0FD6","seaplane_base","Fulton Seaplane Base",27.907499313354492,-80.48639678955078,,"NA","US","US-FL","Sebastian","no","0FD6",,"0FD6",,,
7169,"0FD9","small_airport","Joy Farms Airport",30.652099609375,-86.1093978881836,290,"NA","US","US-FL","Defuniak Springs","no","0FD9",,"0FD9",,,
7170,"0FL0","small_airport","Harper's Fly-In Ranch Airport",26.730600357055664,-81.16390228271484,30,"NA","US","US-FL","Clewiston","no","0FL0",,"0FL0",,,
7171,"0FL1","small_airport","Thompson Airfield",29.983299255371094,-82.83560180664062,110,"NA","US","US-FL","Branford","no","0FL1",,"0FL1",,,
7172,"0FL2","seaplane_base","Alligator Drink Seaplane Base",28.787799835205078,-81.16419982910156,19,"NA","US","US-FL","Geneva","no","0FL2",,"0FL2",,,
7173,"0FL3","heliport","Old Town Ems Heliport",29.602800369262695,-82.98169708251953,25,"NA","US","US-FL","Old Town","no","0FL3",,"0FL3",,,
7174,"0FL4","heliport","Jackson Heliport",30.704999923706055,-85.37830352783203,110,"NA","US","US-FL","Alford","no","0FL4",,"0FL4",,,
7175,"0FL5","seaplane_base","Lake Conway South Seaplane Base",28.458599090576172,-81.34970092773438,80,"NA","US","US-FL","Belle Isle","no","0FL5",,"0FL5",,,
7176,"0FL6","small_airport","Stanchester Airport",27.80590057373047,-82.14009857177734,94,"NA","US","US-FL","Lithia","no","0FL6",,"0FL6",,,
7177,"0FL7","heliport","Wcpx Tv-6 Heliport",28.610300064086914,-81.41940307617188,114,"NA","US","US-FL","Orlando","no","0FL7",,"0FL7",,,
7178,"0FL8","seaplane_base","Gary Gale Seaplane Base",30.193899154663086,-81.68190002441406,,"NA","US","US-FL","Jacksonville","no","0FL8",,"0FL8",,,
7179,"0FL9","small_airport","Mc Daniel Ranch Inc. Airport",26.3938999176,-81.0231018066,18,"NA","US","US-FL","Clewiston","no","0FL9",,"0FL9",,,
7180,"0G0","small_airport","North Buffalo Suburban Airport",43.10319900512695,-78.70330047607422,588,"NA","US","US-NY","Lockport","no","0G0",,"0G0",,,
7181,"0G5","seaplane_base","Grand Marais/Cook County Seaplane Base",47.8263,-90.3835,1635,"NA","US","US-MN","Grand Marais","no","0G5",,"0G5","http://www.boreal.org/airport/","http://en.wikipedia.org/wiki/Grand_Marais/Cook_County_Seaplane_Base","Devil Track Resort"
7182,"0GA0","small_airport","Halls Flying Ranch Airport",33.356201171875,-84.36710357666016,800,"NA","US","US-GA","Hampton","no","0GA0",,"0GA0",,,
7183,"0GA1","small_airport","Mustang Field",34.477901458740234,-82.89710235595703,693,"NA","US","US-GA","Hartwell","no","0GA1",,"0GA1",,,
7184,"0GA2","small_airport","Airnautique, Inc. Airport",34.377899169921875,-82.9457015991211,720,"NA","US","US-GA","Hartwell","no","0GA2",,"0GA2",,,
7185,"0GA3","small_airport","Ayresouth Airport",33.77009963989258,-85.06079864501953,1287,"NA","US","US-GA","Temple","no","0GA3",,"0GA3",,,
7186,"0GA4","small_airport","Paradise Falls Airport",33.81290054321289,-83.50569915771484,736,"NA","US","US-GA","High Shoals","no","0GA4",,"0GA4",,,
7187,"0GA5","heliport","Big Canoe Heliport",34.45479965209961,-84.28910064697266,1475,"NA","US","US-GA","Jasper","no","0GA5",,"0GA5",,,
7188,"0GA6","small_airport","Sunset Strip",33.7333984375,-83.81880187988281,780,"NA","US","US-GA","Jersey","no","0GA6",,"0GA6",,,
7189,"0GA7","small_airport","Hickory Level Airfield",33.68339920043945,-84.9999008178711,1080,"NA","US","US-GA","Temple","no","0GA7",,"0GA7",,,
7190,"0GA8","small_airport","Paso Fino Farm Airport",30.887100219726562,-83.41600036621094,200,"NA","US","US-GA","Valdosta","no","0GA8",,"0GA8",,,
7191,"0GA9","small_airport","Roberta Industrial Park Airport",32.71390151977539,-84.02749633789062,505,"NA","US","US-GA","Roberta","no","0GA9",,"0GA9",,,
7192,"0GE0","small_airport","Pinewood Airport",33.782100677490234,-84.80079650878906,1085,"NA","US","US-GA","Douglasville","no","0GE0",,"0GE0",,,
7193,"0GE1","small_airport","Crystal Lake Airpark",31.66550064086914,-83.44709777832031,327,"NA","US","US-GA","Irwinville","no","0GE1",,"0GE1",,,
7194,"0GE3","small_airport","Lookout Mountain Airport",34.904701232910156,-85.45970153808594,563,"NA","US","US-GA","Trenton","no","0GE3",,"0GE3",,,
7195,"0GE4","small_airport","Pecan Patch Airstrip",33.33140182495117,-84.2667007446289,860,"NA","US","US-GA","Sunnyside","no","0GE4",,"0GE4",,,
7196,"0GE5","small_airport","Mountain Airpark",34.561798095703125,-83.7135009765625,1438,"NA","US","US-GA","Cleveland","no","0GE5",,"0GE5",,,
7197,"0GE7","small_airport","Carpenter Airport",33.520301818847656,-82.37249755859375,450,"NA","US","US-GA","Appling","no","0GE7",,"0GE7",,,
7198,"0GE9","small_airport","Pegasus Ranch Airport",32.69390106201172,-81.79859924316406,230,"NA","US","US-GA","Rocky Ford","no","0GE9",,"0GE9",,,
7199,"0H7","small_airport","Kahoka Municipal Airport",40.421600341796875,-91.706298828125,700,"NA","US","US-MO","Kahoka","no","0H7",,"0H7",,,
7200,"0I2","small_airport","Brazil Clay County Airport",39.47669982910156,-87.09970092773438,645,"NA","US","US-IN","Brazil","no","0I2",,"0I2",,,
7201,"0IA0","heliport","Knoxville Area Community Hospital Heliport",41.316898345947266,-93.09600067138672,927,"NA","US","US-IA","Knoxville","no","0IA0",,"0IA0",,,
7202,"0IA1","heliport","St Anthony Regional Hospital Heliport",42.05830001831055,-94.86830139160156,1300,"NA","US","US-IA","Carroll","no","0IA1",,"0IA1",,,
7203,"0IA2","heliport","Audubon County Memorial Hospital Heliport",41.71549987792969,-94.9385986328125,1320,"NA","US","US-IA","Audubon","no","0IA2",,"0IA2",,,
7204,"0IA3","small_airport","Hawkeye Airport",42.43470001220703,-92.3280029296875,883,"NA","US","US-IA","Waterloo","no","0IA3",,"0IA3",,,
7205,"0IA4","small_airport","Sharar Field",41.03340148925781,-91.05010223388672,700,"NA","US","US-IA","Mediapolis","no","0IA4",,"0IA4",,,
7206,"0IA5","small_airport","Moore Private Airport",40.87220001220703,-93.26270294189453,1060,"NA","US","US-IA","Millerton","no","0IA5",,"0IA5",,,
7207,"0IA6","small_airport","Rinehart Airport",41.659698486328125,-92.28990173339844,920,"NA","US","US-IA","Victor","no","0IA6",,"0IA6",,,
7208,"0IA7","heliport","Cromwell Heliport",41.03889846801758,-94.46690368652344,1300,"NA","US","US-IA","Cromwell","no","0IA7",,"0IA7",,,
7209,"0IA8","small_airport","Hannen Airport",42.22800064086914,-91.7509994506836,925,"NA","US","US-IA","Center Point","no","0IA8",,"0IA8",,,
7210,"0IA9","heliport","Army Reserve Heliport",40.83340072631836,-91.30010223388672,725,"NA","US","US-IA","Middleton","no","0IA9",,"0IA9",,,
7211,"0ID0","small_airport","South Fork Ranch Airport",43.60639953613281,-115.10700225830078,4861,"NA","US","US-ID","Featherville","no","0ID0",,"0ID0",,,
7212,"0ID1","small_airport","Ziggy's Airport",42.64120101928711,-114.6050033569336,3225,"NA","US","US-ID","Filer","no","0ID1",,"0ID1",,,
7213,"0ID2","small_airport","Flying Joseph Ranch Airport",44.442901611299995,-113.773002625,5600,"NA","US","US-ID","May","no","0ID2",,"0ID2",,,
7214,"0ID3","small_airport","Coyote Run Airport",43.075801849365234,-115.6729965209961,3150,"NA","US","US-ID","Mountain Home","no","0ID3",,"0ID3",,,
7215,"0ID4","small_airport","Black Butte Ranch Airport",43.047698974609375,-114.47000122070312,4020,"NA","US","US-ID","Shoshone","no","0ID4",,"0ID4",,,
7216,"0ID5","small_airport","Ez Lope Ranch Airport",43.0531005859375,-116.46199798583984,3130,"NA","US","US-ID","Oreana","no","0ID5",,"0ID5",,,
7217,"0ID6","heliport","Steele Memorial Heliport",45.17390060424805,-113.89099884033203,4004,"NA","US","US-ID","Salmon","no","0ID6",,"0ID6",,,
45394,"0ID7","small_airport","Z X Ranch Airport",43.230308,-116.763192,3820,"NA","US","US-ID","Murphy","no","0ID7",,"0ID7",,,
45387,"0ID8","small_airport","Pinnacle Airport",45.775197,-116.178475,3800,"NA","US","US-ID","Grangeville","no","0ID8",,"0ID8",,,
7218,"0II0","small_airport","Chuck's Airport",40.2599983215332,-85.25330352783203,955,"NA","US","US-IN","Albany","no","0II0",,"0II0",,,
7219,"0II1","small_airport","Unsicker Airport",40.4281005859375,-86.1532974243164,816,"NA","US","US-IN","Bremen","no","0II1",,"0II1",,,
7220,"0II2","small_airport","Creighton Airport",41.457298278808594,-86.12439727783203,820,"NA","US","US-IN","Bremen","no","0II2",,"0II2",,,
7221,"0II3","small_airport","Miller Strip",40.62779998779297,-86.03780364990234,810,"NA","US","US-IN","Bunker Hill","no","0II3",,"0II3",,,
7222,"0II5","small_airport","Marshall Field",40.65950012207031,-86.8572006225586,705,"NA","US","US-IN","Chalmers","no","0II5",,"0II5",,,
7223,"0II6","small_airport","Kropf Airport",41.64310073852539,-85.82969665527344,810,"NA","US","US-IN","Goshen","no","0II6",,"0II6",,,
7224,"0II7","small_airport","Frost Field",39.79560089111328,-85.78610229492188,900,"NA","US","US-IN","Greenfield","no","0II7",,"0II7",,,
7225,"0II8","small_airport","Sutton's Field",41.324798583984375,-87.47589874267578,740,"NA","US","US-IN","Lowell","no","0II8",,"0II8",,,
7226,"0II9","small_airport","Winters Airport",39.53419876098633,-86.57720184326172,755,"NA","US","US-IN","Hall","no","0II9",,"0II9",,,
7227,"0IL0","heliport","Hamilton Memorial Hospital Heliport",38.086700439453125,-88.53890228271484,440,"NA","US","US-IL","Mc Leansboro","no","0IL0",,"0IL0",,,
7228,"0IL1","heliport","Loyola University Medical Center Heliport",41.86090087890625,-87.8364028930664,623,"NA","US","US-IL","Broadview","no","0IL1",,"0IL1",,,
45950,"0IL2","small_airport","Griffin Airport",38.803056,-88.997778,541,"NA","US","US-IL","Alma","no","0IL2",,"0IL2",,,
7229,"0IL3","small_airport","Flying B Ranch Airport",40.15700149536133,-87.67449951171875,696,"NA","US","US-IL","Danville","no","0IL3",,"0IL3",,,
7230,"0IL4","heliport","Good Samaritan Hospital Heliport",41.81890106201172,-88.00779724121094,772,"NA","US","US-IL","Downers Grove","no","0IL4",,"0IL4",,,
7231,"0IL6","heliport","Kishwaukee Community Hospital Heliport",41.9631004333,-88.717300415,852,"NA","US","US-IL","De Kalb","no","0IL6",,"0IL6",,,
7232,"0IL8","small_airport","Walter Airport",41.872501373291016,-88.72370147705078,890,"NA","US","US-IL","De Kalb","no","0IL8",,"0IL8",,,
7233,"0IL9","small_airport","Jack W. Watson Airport",41.854801177978516,-88.78730010986328,880,"NA","US","US-IL","De Kalb","no","0IL9",,"0IL9",,,
7234,"0IN1","small_airport","Snider Field",38.5,-87.59590148925781,400,"NA","US","US-IN","Decker","no","0IN1",,"0IN1",,,
7235,"0IN2","small_airport","The Lazy K Airport",40.82780075073242,-85.08609771728516,835,"NA","US","US-IN","Tocsin","no","0IN2",,"0IN2",,,
7236,"0IN3","small_airport","Graves Landing Strip",41.11669921875,-86.66670227050781,704,"NA","US","US-IN","Winamac","no","0IN3",,"0IN3",,,
7237,"0IN4","small_airport","Air Park Field",41.12779998779297,-84.94719696044922,750,"NA","US","US-IN","Woodburn","no","0IN4",,"0IN4",,,
7238,"0IN5","small_airport","Byrne Field",38.32899856567383,-86.03359985351562,800,"NA","US","US-IN","Byrneville","no","0IN5",,"0IN5",,,
7239,"0IN7","heliport","Roto-Whirl/Holiday Heliport",39.92250061035156,-86.2260971069336,875,"NA","US","US-IN","Indianapolis","no","0IN7",,"0IN7",,,
7240,"0IN8","heliport","Roto-Whirl/Vantage Heliport",39.83729934692383,-86.11859893798828,726,"NA","US","US-IN","Indianapolis","no","0IN8",,"0IN8",,,
7241,"0IN9","small_airport","Parrish Airport",37.993099212646484,-87.95140075683594,390,"NA","US","US-IN","Mount Vernon","no","0IN9",,"0IN9",,,
7242,"0IS0","heliport","Trinity Medical Center West Heliport",41.48109817504883,-90.57140350341797,664,"NA","US","US-IL","Rock Island","no","0IS0",,"0IS0",,,
7243,"0IS2","heliport","Evanston/Glenbrook Heliport",42.093101501464844,-87.85260009765625,678,"NA","US","US-IL","Glenview","no","0IS2",,"0IS2",,,
7244,"0IS3","small_airport","Cady Aerial RLA Restricted Landing Area",41.660800933800004,-89.69360351559999,630,"NA","US","US-IL","Deer Grove","no","0IS3",,"0IS3",,,
7245,"0IS4","small_airport","Dawson Farms Airport",39.76250076293945,-88.67150115966797,670,"NA","US","US-IL","Lovington","no","0IS4",,"0IS4",,,
7246,"0IS6","heliport","Dongola Heliport",37.3656005859375,-89.1635971069336,383,"NA","US","US-IL","Dongola","no","0IS6",,"0IS6",,,
7247,"0IS8","heliport","Blessing Hospital At 11th St Heliport",39.9364013672,-91.3990020752,650,"NA","US","US-IL","Quincy","no","0IS8",,"0IS8",,,
7248,"0IS9","heliport","Bernardin Heliport",41.70840072631836,-89.2029037475586,830,"NA","US","US-IL","West Brooklyn","no","0IS9",,"0IS9",,,
7249,"0J0","small_airport","Abbeville Municipal Airport",31.600200653076172,-85.23880004882812,468,"NA","US","US-AL","Abbeville","no","0J0",,"0J0",,,
7250,"0J8","small_airport","Flying Ten Airport",29.618000030517578,-82.50869750976562,85,"NA","US","US-FL","Archer","no","0J8",,"0J8",,,
7251,"0K6","small_airport","Dobie's Airport",36.178496,-95.580468,610,"NA","US","US-OK","Inola","no",,,"0K6",,,
7252,"0KS0","small_airport","J V Ranch Airport",38.63330078125,-95.92530059814453,1180,"NA","US","US-KS","Osage City","no","0KS0",,"0KS0",,,
7253,"0KS2","small_airport","Kellie Mann Airfield",38.560001373291016,-95.30909729003906,1045,"NA","US","US-KS","Ottawa","no","0KS2",,"0KS2",,,
7254,"0KS3","small_airport","Camp Chippewa Airport",38.56669998168945,-95.36689758300781,1120,"NA","US","US-KS","Ottawa","no","0KS3",,"0KS3",,,
7255,"0KS4","small_airport","Norris Airport",38.807239,-95.370056,1065,"NA","US","US-KS","Lawrence","no","0KS4",,"0KS4",,,
7256,"0KS6","small_airport","Kendrigan Airport",37.45220184326172,-97.31780242919922,1240,"NA","US","US-KS","Peck","no","0KS6",,"0KS6",,,
